wave	sky_flux	sky_flux_err
8.07E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.08E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.09E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.10E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.11E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.12E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.13E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.14E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.15E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.16E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.17E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.18E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.19E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.20E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.21E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.22E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.23E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.24E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.25E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.26E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.27E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.28E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.29E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.30E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.31E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.32E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.33E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.34E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.35E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.36E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.37E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.38E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.39E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.40E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.41E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.42E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.43E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.44E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.45E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.46E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.47E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.48E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.49E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.50E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.51E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.52E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.53E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.54E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.55E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.56E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.57E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.58E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.59E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.60E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.61E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.62E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.63E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.64E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.65E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.66E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.67E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.68E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.69E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.70E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.71E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.72E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.73E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.74E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.75E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.76E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.77E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.78E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.79E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.80E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.81E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.82E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.83E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.84E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.85E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.86E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.87E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.88E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.89E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
8.90E+03	1.00E-06	1.00E-05
